Time	Channel B
(ms)	(mV)

1.84678400	0.00296048
1.84729600	0.00177772
1.84780800	0.00211523
1.84832000	0.00433546
1.84883200	0.00328247
1.84934400	0.00208735
1.84985600	0.00440498
1.85036800	0.00581459
1.85088000	0.00473301
1.85139200	0.00219750
1.85190400	0.00612018
1.85241600	0.00914788
1.85292800	0.00730303
1.85344000	0.00451420
1.85395200	0.00451100
1.85446400	0.00311642
1.85497600	0.00351562
1.85548800	0.00608521
1.85600000	0.00351051
1.85651200	0.00357189
1.85702400	0.00587264
1.85753600	0.00619695
1.85804800	0.00458170
1.85856000	0.00189161
1.85907200	0.00402707
1.85958400	0.00534505
1.86009600	0.00360835
1.86060800	0.00144671
1.86112000	0.00291316
1.86163200	0.00716263
1.86214400	0.00902923
1.86265600	0.00572161
1.86316800	0.00172181
1.86368000	0.00350979
1.86419200	0.00518211
1.86470400	0.00267909
1.86521600	0.00195436
1.86572800	0.00214698
1.86624000	0.00383701
1.86675200	0.00388671
1.86726400	0.00509759
1.86777600	0.00552584
1.86828800	0.00439085
1.86880000	0.00102316
1.86931200	0.00719576
1.86982400	0.00848179
1.87033600	0.00611802
1.87084800	0.00408475
1.87136000	0.00209812
1.87187200	0.00205074
1.87238400	0.00123611
1.87289600	0.00363815
1.87340800	0.00446101
1.87392000	0.00513784
1.87443200	0.00601019
1.87494400	0.00414619
1.87545600	0.00372248
1.87596800	0.00463129
1.87648000	0.00468262
1.87699200	0.00225275
1.87750400	0.00346495
1.87801600	0.00705086
1.87852800	0.00394344
1.87904000	0.00293228
1.87955200	0.00540822
1.88006400	0.00620429
1.88057600	0.00303822
1.88108800	0.00199252
1.88160000	0.00391546
1.88211200	0.00379487
1.88262400	0.00182864
1.88313600	0.00101261
1.88364800	0.00501639
1.88416000	0.00587625
1.88467200	0.00260107
1.88518400	0.00177600
1.88569600	0.00304927
1.88620800	0.00110032
1.88672000	0.00712659
1.88723200	0.00611866
1.88774400	0.00426764
1.88825600	0.00878790
1.88876800	0.00505828
1.88928000	0.00454444
1.88979200	0.00358307
1.89030400	0.00135000
1.89081600	0.00348472
1.89132800	0.00332001
1.89184000	0.00326611
1.89235200	0.00523311
1.89286400	0.00505360
1.89337600	0.00417730
1.89388800	0.00292048
1.89440000	0.00159526
1.89491200	0.00179340
1.89542400	0.00118591
1.89593600	0.00574811
1.89644800	0.00602383
1.89696000	0.00114380
1.89747200	0.00435795
1.89798400	0.00211700
1.89849600	0.00149472
1.89900800	0.00454397
1.89952000	0.00573812
1.90003200	0.00668907
1.90054400	0.00326814
1.90105600	0.00293780
1.90156800	0.00678341
1.90208000	0.00789616
1.90259200	0.00605472
1.90310400	0.00381821
1.90361600	0.00299081
1.90412800	0.00325221
1.90464000	0.00300683
1.90515200	0.00409389
1.90566400	0.00551239
1.90617600	0.00310072
1.90668800	0.00056764
1.90720000	0.00694076
1.90771200	0.00727804
1.90822400	0.00288196
1.90873600	0.00329797
1.90924800	0.00618070
1.90976000	0.00719284
1.91027200	0.00566016
1.91078400	0.00394507
1.91129600	0.00197477
1.91180800	0.00190853
1.91232000	0.00313676
1.91283200	0.00151593
1.91334400	0.00069587
1.91385600	0.00367568
1.91436800	0.00629428
1.91488000	0.00433648
1.91539200	0.00333528
1.91590400	0.00408706
1.91641600	0.00454951
1.91692800	0.00701997
1.91744000	0.00785207
1.91795200	0.00578399
1.91846400	0.00373814
1.91897600	0.00203368
1.91948800	0.00350055
1.92000000	0.00565568
1.92051200	0.00530476
1.92102400	0.00217835
1.92153600	0.00217085
1.92204800	0.00045133
1.92256000	0.00224228
1.92307200	0.00116608
1.92358400	0.00520310
1.92409600	0.00583881
1.92460800	0.00321761
1.92512000	0.00193854
1.92563200	0.00855903
1.92614400	0.00867748
1.92665600	0.00231604
1.92716800	0.00279554
1.92768000	0.00347789
1.92819200	0.00296084
1.92870400	0.00578719
1.92921600	0.00386489
1.92972800	0.00405924
1.93024000	0.00309985
1.93075200	0.00128439
1.93126400	0.00149854
1.93177600	0.00358506
1.93228800	0.00465332
1.93280000	0.00340967
1.93331200	0.00149082
1.93382400	0.00697855
1.93433600	0.01005528
1.93484800	0.00772429
1.93536000	0.00383457
1.93587200	0.00244750
1.93638400	0.00512861
1.93689600	0.00564996
1.93740800	0.00895924
1.93792000	0.00738627
1.93843200	0.00571134
1.93894400	0.00632545
1.93945600	0.00612591
1.93996800	0.00393849
1.94048000	0.00583446
1.94099200	0.00611288
1.94150400	0.00288751
1.94201600	0.00152638
1.94252800	0.00361267
1.94304000	0.00336864
1.94355200	0.00123510
1.94406400	0.00274479
1.94457600	0.00362362
1.94508800	0.00520990
1.94560000	0.00461893
1.94611200	0.00169069
1.94662400	0.00348874
1.94713600	0.00201928
1.94764800	0.00230499
1.94816000	0.00191598
1.94867200	0.00158641
1.94918400	0.00193982
1.94969600	0.00397952
1.95020800	0.00338463
1.95072000	0.00489481
1.95123200	0.00404448
1.95174400	0.00243719
1.95225600	0.00522160
1.95276800	0.00834154
1.95328000	0.00649207
1.95379200	0.00876255
1.95430400	0.00667150
1.95481600	0.00279708
1.95532800	0.00656777
1.95584000	0.00705856
1.95635200	0.00437570
1.95686400	0.00599423
1.95737600	0.00667354
1.95788800	0.00813736
1.95840000	0.00680646
1.95891200	0.00415542
1.95942400	0.00824098
1.95993600	0.00643186
1.96044800	0.00525076
1.96096000	0.00344702
1.96147200	0.00510675
1.96198400	0.00543189
1.96249600	0.00379486
1.96300800	0.00505805
1.96352000	0.00573375
1.96403200	0.00356770
1.96454400	0.00449654
1.96505600	0.00286449
1.96556800	0.00137988
1.96608000	0.00521054
1.96659200	0.00638403
1.96710400	0.00395096
1.96761600	0.00332669
1.96812800	0.00278788
1.96864000	0.00267438
1.96915200	0.00423829
1.96966400	0.00339715
1.97017600	0.00111143
1.97068800	0.00594350
1.97120000	0.00836949
1.97171200	0.00402435
1.97222400	0.00458639
1.97273600	0.00674245
1.97324800	0.00518433
1.97376000	0.00244563
1.97427200	0.00218762
1.97478400	0.00118784
1.97529600	0.00015081
1.97580800	0.00065008
1.97632000	0.00039382
1.97683200	0.00252693
1.97734400	0.00132416
1.97785600	0.00334334
1.97836800	0.00239572
1.97888000	0.00083224
1.97939200	0.00375945
1.97990400	0.00570767
1.98041600	0.00509926
1.98092800	0.00470046
1.98144000	0.00520600
1.98195200	0.00385281
1.98246400	0.00164806
1.98297600	0.00158935
1.98348800	0.00591793
1.98400000	0.00548521
1.98451200	0.00414557
1.98502400	0.00192591
1.98553600	0.00487865
1.98604800	0.00411086
1.98656000	0.00347066
1.98707200	0.00203604
1.98758400	0.00595411
1.98809600	0.00587824
1.98860800	0.00268570
1.98912000	0.00197380
1.98963200	0.00062225
1.99014400	0.00263915
1.99065600	0.00213166
1.99116800	0.00118603
1.99168000	0.00383518
1.99219200	0.00256151
1.99270400	0.00112705
1.99321600	0.00289159
1.99372800	0.00661781
1.99424000	0.00545975
1.99475200	0.00356491
1.99526400	0.00319218
1.99577600	0.00464908
1.99628800	0.00376856
1.99680000	0.00337507
1.99731200	0.00663616
1.99782400	0.00716651
1.99833600	0.00558271
1.99884800	0.00581700
1.99936000	0.00640838
1.99987200	0.00773076
2.00038400	0.00778475
2.00089600	0.00470894
2.00140800	0.00269388
2.00192000	0.00339512
2.00243200	0.00356284
2.00294400	0.00419335
2.00345600	0.00461717
2.00396800	0.00310743
2.00448000	0.00169847
2.00499200	0.00133914
2.00550400	0.00438601
2.00601600	0.00445718
2.00652800	0.00273239
2.00704000	0.00367279
2.00755200	0.00320650
2.00806400	0.00423211
2.00857600	0.00385311
2.00908800	0.00300068
2.00960000	0.00347213
2.01011200	0.00341348
2.01062400	0.00706072
2.01113600	0.00685280
2.01164800	0.00211204
2.01216000	0.00197196
2.01267200	0.00142282
2.01318400	0.00437572
2.01369600	0.00465905
2.01420800	0.00188998
2.01472000	0.00097943
2.01523200	0.00516734
2.01574400	0.00821748
2.01625600	0.00402683
2.01676800	0.00455291
2.01728000	0.00650777
2.01779200	0.00390308
2.01830400	0.00449059
2.01881600	0.00925325
2.01932800	0.00452880
2.01984000	0.00307818
2.02035200	0.00395123
2.02086400	0.00284595
2.02137600	0.00270827
2.02188800	0.00304079
2.02240000	0.00015834
2.02291200	0.00489109
2.02342400	0.00574515
2.02393600	0.00491302
2.02444800	0.00688813
2.02496000	0.00558532
2.02547200	0.00458288
2.02598400	0.00288351
2.02649600	0.00338029
2.02700800	0.00129681
2.02752000	0.00152348
2.02803200	0.00316739
2.02854400	0.00735084
2.02905600	0.00525090
2.02956800	0.00381064
2.03008000	0.00333945
2.03059200	0.00325150
2.03110400	0.00326075
2.03161600	0.00210016
2.03212800	0.00361200
2.03264000	0.00469430
2.03315200	0.00335729
2.03366400	0.00342854
2.03417600	0.00306384
2.03468800	0.00287483
2.03520000	0.00442246
2.03571200	0.00402050
2.03622400	0.00470781
2.03673600	0.00475030
2.03724800	0.00436607
2.03776000	0.00785470
2.03827200	0.00651672
2.03878400	0.00286639
2.03929600	0.00220286
2.03980800	0.00339669
2.04032000	0.00603361
2.04083200	0.00762615
2.04134400	0.00555957
2.04185600	0.00276486
2.04236800	0.00177873
2.04288000	0.00372968
2.04339200	0.00174271
2.04390400	0.00067636
2.04441600	0.00057342
2.04492800	0.00095468
2.04544000	0.00202417
2.04595200	0.00240208
2.04646400	0.00126242
2.04697600	0.00176651
2.04748800	0.00617851
2.04800000	0.00624531
2.04851200	0.00229588
2.04902400	0.00420666
2.04953600	0.00273160
2.05004800	0.00163315
2.05056000	0.00378316
2.05107200	0.00301349
2.05158400	0.00151967
2.05209600	0.00472003
2.05260800	0.00479267
2.05312000	0.00482108
2.05363200	0.00744153
2.05414400	0.00694399
2.05465600	0.00255074
2.05516800	0.00291994
2.05568000	0.00398530
2.05619200	0.00217913
2.05670400	0.00233640
2.05721600	0.00325752
2.05772800	0.00517099
2.05824000	0.00629067
2.05875200	0.00702368
2.05926400	0.00752283
2.05977600	0.00731617
2.06028800	0.00386503
2.06080000	0.00140270
2.06131200	0.00286384
2.06182400	0.00520635
2.06233600	0.00349744
2.06284800	0.00172250
2.06336000	0.00548293
2.06387200	0.00548735
2.06438400	0.00448752
2.06489600	0.00487480
2.06540800	0.00314666
2.06592000	0.00082392
2.06643200	0.00098498
2.06694400	0.00221262
2.06745600	0.00507104
2.06796800	0.00579815
2.06848000	0.00292575
2.06899200	0.00133258
2.06950400	0.00102673
2.07001600	0.00073983
2.07052800	0.00184551
2.07104000	0.00276250
2.07155200	0.00411126
2.07206400	0.00506105
2.07257600	0.00460608
2.07308800	0.00192567
2.07360000	0.00138079
2.07411200	0.00064498
2.07462400	0.00250185
2.07513600	0.00598920
2.07564800	0.00566258
2.07616000	0.00229444
2.07667200	0.00069883
2.07718400	0.00166443
2.07769600	0.00239357
2.07820800	0.00067229
2.07872000	0.00293011
2.07923200	0.00412701
2.07974400	0.00446390
2.08025600	0.00315512
2.08076800	0.00346794
2.08128000	0.00350785
2.08179200	0.00107861
2.08230400	0.00605318
2.08281600	0.00571748
2.08332800	0.00171621
2.08384000	0.00300042
2.08435200	0.00339900
2.08486400	0.00296296
2.08537600	0.00277443
2.08588800	0.00332873
2.08640000	0.00669322
2.08691200	0.00801968
2.08742400	0.00506251
2.08793600	0.00344625
2.08844800	0.00298969
2.08896000	0.00173328
2.08947200	0.00141378
2.08998400	0.00142402
2.09049600	0.00299706
2.09100800	0.00654613
2.09152000	0.00561997
2.09203200	0.00325967
2.09254400	0.00272657
2.09305600	0.00205951
2.09356800	0.00208964
2.09408000	0.00128901
2.09459200	0.00211032
2.09510400	0.00353668
2.09561600	0.00452542
2.09612800	0.00547042
2.09664000	0.00434667
2.09715200	0.00260636
2.09766400	0.00359473
2.09817600	0.00474029
2.09868800	0.00546889
2.09920000	0.00625326
2.09971200	0.00805765
2.10022400	0.00686473
2.10073600	0.00512631
2.10124800	0.00788685
2.10176000	0.01020471
2.10227200	0.00669599
2.10278400	0.00069148
2.10329600	0.00253120
2.10380800	0.00134560
2.10432000	0.00354558
2.10483200	0.00059892
2.10534400	0.00504080
2.10585600	0.00558553
2.10636800	0.00534565
2.10688000	0.00332922
2.10739200	0.00190291
2.10790400	0.00311836
2.10841600	0.00335491
2.10892800	0.00203383
2.10944000	0.00173920
2.10995200	0.00410885
2.11046400	0.01041648
2.11097600	0.00745938
2.11148800	0.00334775
2.11200000	0.00161181
2.11251200	0.00219696
2.11302400	0.00443900
2.11353600	0.00264335
2.11404800	0.00305614
2.11456000	0.00200816
2.11507200	0.00085956
2.11558400	0.00677405
2.11609600	0.00587542
2.11660800	0.00108646
2.11712000	0.00456799
2.11763200	0.00854005
2.11814400	0.00894859
2.11865600	0.00683626
2.11916800	0.00429774
2.11968000	0.00177620
2.12019200	0.00109163
2.12070400	0.00279471
2.12121600	0.00403141
2.12172800	0.00362792
2.12224000	0.00551807
2.12275200	0.00632784
2.12326400	0.00601698
2.12377600	0.00457216
2.12428800	0.00300617
2.12480000	0.00275303
2.12531200	0.00118498
2.12582400	0.00271972
2.12633600	0.00473821
2.12684800	0.00389298
2.12736000	0.00313907
2.12787200	0.00310998
2.12838400	0.00141819
2.12889600	0.00316760
2.12940800	0.00384408
2.12992000	0.00109865
2.13043200	0.00163762
2.13094400	0.00306725
2.13145600	0.00544644
2.13196800	0.00515701
2.13248000	0.00109959
2.13299200	0.00411779
2.13350400	0.00547543
2.13401600	0.00609246
2.13452800	0.00542302
2.13504000	0.00451391
2.13555200	0.00405396
2.13606400	0.00355975
2.13657600	0.00535929
2.13708800	0.00585547
2.13760000	0.00727601
2.13811200	0.00570406
2.13862400	0.00443796
2.13913600	0.00413946
2.13964800	0.00155467
2.14016000	0.00182484
2.14067200	0.00272361
2.14118400	0.00172976
2.14169600	0.00035922
2.14220800	0.00103075
2.14272000	0.00111847
2.14323200	0.00088152
2.14374400	0.00279465
2.14425600	0.00313882
2.14476800	0.00599634
2.14528000	0.00617270
2.14579200	0.00525278
2.14630400	0.00564668
2.14681600	0.00513189
2.14732800	0.00719504
2.14784000	0.00598720
2.14835200	0.00230178
2.14886400	0.00213781
2.14937600	0.00461387
2.14988800	0.00214852
2.15040000	0.00153556
2.15091200	0.00263080
2.15142400	0.00394083
2.15193600	0.00440366
2.15244800	0.00318464
2.15296000	0.00141819
2.15347200	0.00159521
2.15398400	0.00343950
2.15449600	0.00298721
2.15500800	0.00204381
2.15552000	0.00524614
2.15603200	0.00470017
2.15654400	0.00348392
2.15705600	0.00331977
2.15756800	0.00387933
2.15808000	0.00437259
2.15859200	0.00345616
2.15910400	0.00354333
2.15961600	0.00319463
2.16012800	0.00461718
2.16064000	0.00390989
2.16115200	0.00088010
2.16166400	0.00051517
2.16217600	0.00194387
2.16268800	0.00153887
2.16320000	0.00255936
2.16371200	0.00501636
2.16422400	0.00436484
2.16473600	0.00257641
2.16524800	0.00098948
2.16576000	0.00107438
2.16627200	0.00388017
2.16678400	0.00431528
2.16729600	0.00147373
2.16780800	0.00352465
2.16832000	0.00378910
2.16883200	0.00314346
2.16934400	0.00212365
2.16985600	0.00297974
2.17036800	0.00182815
2.17088000	0.00146092
2.17139200	0.00530804
2.17190400	0.00811710
2.17241600	0.00995946
2.17292800	0.00741824
2.17344000	0.00499534
2.17395200	0.00632481
2.17446400	0.00366942
2.17497600	0.00233057
2.17548800	0.00681920
2.17600000	0.01019458
2.17651200	0.00813723
2.17702400	0.00229710
2.17753600	0.00197922
2.17804800	0.00122306
2.17856000	0.00146763
2.17907200	0.00362954
2.17958400	0.00343701
2.18009600	0.00158243
2.18060800	0.00415656
2.18112000	0.00182131
2.18163200	0.00618980
2.18214400	0.00931397
2.18265600	0.00754304
2.18316800	0.00621686
2.18368000	0.00552651
2.18419200	0.00327114
2.18470400	0.00485031
2.18521600	0.00273089
2.18572800	0.00090104
2.18624000	0.00448950
2.18675200	0.00769638
2.18726400	0.00603632
2.18777600	0.00297367
2.18828800	0.00252293
2.18880000	0.00299600
2.18931200	0.00251805
2.18982400	0.00581034
2.19033600	0.00527939
2.19084800	0.00121735
2.19136000	0.00387399
2.19187200	0.00444821
2.19238400	0.00351883
2.19289600	0.00386601
2.19340800	0.00507392
2.19392000	0.00447195
2.19443200	0.00066922
2.19494400	0.00072574
2.19545600	0.00252622
2.19596800	0.00303389
2.19648000	0.00163253
2.19699200	0.00088803
2.19750400	0.00178219
2.19801600	0.00255117
2.19852800	0.00436689
2.19904000	0.00708029
2.19955200	0.00732601
2.20006400	0.00703385
2.20057600	0.00464796
2.20108800	0.00214136
2.20160000	0.00237895
2.20211200	0.00269221
2.20262400	0.00186669
2.20313600	0.00282794
2.20364800	0.00406946
2.20416000	0.00211467
2.20467200	0.00217934
2.20518400	0.00419803
2.20569600	0.00226083
2.20620800	0.00202546
2.20672000	0.00318585
2.20723200	0.00248752
2.20774400	0.00174352
2.20825600	0.00442445
2.20876800	0.00127096
2.20928000	0.00904567
2.20979200	0.00967678
2.21030400	0.00482849
2.21081600	0.00369215
2.21132800	0.00559172
2.21184000	0.00552427
2.21235200	0.00690340
2.21286400	0.00800464
2.21337600	0.00707291
2.21388800	0.00311248
2.21440000	0.00213834
2.21491200	0.00205767
2.21542400	0.00398132
2.21593600	0.00332957
2.21644800	0.00064348
2.21696000	0.00192483
2.21747200	0.00251225
2.21798400	0.00310338
2.21849600	0.00404077
2.21900800	0.00525167
2.21952000	0.00310907
2.22003200	0.00161173
2.22054400	0.00196597
2.22105600	0.00165068
2.22156800	0.00060887
2.22208000	0.00100977
2.22259200	0.00167820
2.22310400	0.00384642
2.22361600	0.00308482
2.22412800	0.00209286
2.22464000	0.00414094
2.22515200	0.00217426
2.22566400	0.00413565
2.22617600	0.00454044
2.22668800	0.00306447
2.22720000	0.00235184
2.22771200	0.00205887
2.22822400	0.00168880
2.22873600	0.00166687
2.22924800	0.00069219
2.22976000	0.00152205
2.23027200	0.00563177
2.23078400	0.00782411
2.23129600	0.00558632
2.23180800	0.00172434
2.23232000	0.00337595
2.23283200	0.00302666
2.23334400	0.00497675
2.23385600	0.00604994
2.23436800	0.00396877
2.23488000	0.00279471
2.23539200	0.00339646
2.23590400	0.00217238
2.23641600	0.00160738
2.23692800	0.00237178
2.23744000	0.00201661
2.23795200	0.00157589
2.23846400	0.00318276
2.23897600	0.00400211
2.23948800	0.00297087
2.24000000	0.00435872
2.24051200	0.00488386
2.24102400	0.00419347
2.24153600	0.00419900
2.24204800	0.00383886
2.24256000	0.00275657
2.24307200	0.00479802
2.24358400	0.00211643
2.24409600	0.00131824
2.24460800	0.00214017
2.24512000	0.00504500
2.24563200	0.00603172
2.24614400	0.00333761
2.24665600	0.00057270
2.24716800	0.00064733
2.24768000	0.00281870
2.24819200	0.00308044
2.24870400	0.00285525
2.24921600	0.00419494
2.24972800	0.00525029
2.25024000	0.00282068
2.25075200	0.00068180
2.25126400	0.00227575
2.25177600	0.00334640
2.25228800	0.00101170
2.25280000	0.00525815
2.25331200	0.00491357
2.25382400	0.00323832
2.25433600	0.00303636
2.25484800	0.00268009
2.25536000	0.00546624
2.25587200	0.00418573
2.25638400	0.00753316
2.25689600	0.00532070
2.25740800	0.00213761
2.25792000	0.00413808
2.25843200	0.00058512
2.25894400	0.00100080
2.25945600	0.00056559
2.25996800	0.00147517
2.26048000	0.00280359
2.26099200	0.00361354
2.26150400	0.00459998
2.26201600	0.00468968
2.26252800	0.00416801
2.26304000	0.00185459
2.26355200	0.00088997
2.26406400	0.00113664
2.26457600	0.00173525
2.26508800	0.00191401
2.26560000	0.00492512
2.26611200	0.00693700
2.26662400	0.00423913
2.26713600	0.00372298
2.26764800	0.00409202
2.26816000	0.00546418
2.26867200	0.00618110
2.26918400	0.00421393
2.26969600	0.00230088
2.27020800	0.00231101
2.27072000	0.00399748
2.27123200	0.00524573
2.27174400	0.00445551
2.27225600	0.00389129
2.27276800	0.00384126
2.27328000	0.00338119
2.27379200	0.00128957
2.27430400	0.00669112
2.27481600	0.01112719
2.27532800	0.00931080
2.27584000	0.00545115
2.27635200	0.00433118
2.27686400	0.00368920
2.27737600	0.00144840
2.27788800	0.00392302
2.27840000	0.00685661
2.27891200	0.00769525
2.27942400	0.00457939
2.27993600	0.00172444
2.28044800	0.00199694
2.28096000	0.00046739
2.28147200	0.00358964
2.28198400	0.00237980
2.28249600	0.00261484
2.28300800	0.00039834
2.28352000	0.00514513
2.28403200	0.00517785
2.28454400	0.00342429
2.28505600	0.00137732
2.28556800	0.00026996
2.28608000	0.00176083
2.28659200	0.00158445
2.28710400	0.00218824
2.28761600	0.00316475
2.28812800	0.00074117
2.28864000	0.00241781
2.28915200	0.00470104
2.28966400	0.00440062
2.29017600	0.00207805
2.29068800	0.00076319
2.29120000	0.00345897
2.29171200	0.00654533
2.29222400	0.00658380
2.29273600	0.00451559
2.29324800	0.00159211
2.29376000	0.00079341
2.29427200	0.00290682
2.29478400	0.00403851
2.29529600	0.00232783
2.29580800	0.00147420
2.29632000	0.00079203
2.29683200	0.00153895
2.29734400	0.00177915
2.29785600	0.00195464
2.29836800	0.00374745
2.29888000	0.00530594
2.29939200	0.00294111
2.29990400	0.00113830
2.30041600	0.00217208
2.30092800	0.00177241
2.30144000	0.00390748
2.30195200	0.00578508
2.30246400	0.00544650
2.30297600	0.00346227
2.30348800	0.00233155
2.30400000	0.00410848
2.30451200	0.00559144
2.30502400	0.00428261
2.30553600	0.00302722
2.30604800	0.00333549
2.30656000	0.00155432
2.30707200	0.00248860
2.30758400	0.00439603
2.30809600	0.00356157
2.30860800	0.00268871
2.30912000	0.00385326
2.30963200	0.00583663
2.31014400	0.00466160
2.31065600	0.00166719
2.31116800	0.00756516
2.31168000	0.00884110
2.31219200	0.00620747
2.31270400	0.00463286
2.31321600	0.00448758
2.31372800	0.00373368
2.31424000	0.00617837
2.31475200	0.00908515
2.31526400	0.00990433
2.31577600	0.00742452
2.31628800	0.00422653
2.31680000	0.00188451
2.31731200	0.00055724
2.31782400	0.00314817
2.31833600	0.00447009
2.31884800	0.00051300
2.31936000	0.00335415
2.31987200	0.00360040
2.32038400	0.00369927
2.32089600	0.00328789
2.32140800	0.00323599
2.32192000	0.00282491
2.32243200	0.00209795
2.32294400	0.00303187
2.32345600	0.00253405
2.32396800	0.00493124
2.32448000	0.00335356
2.32499200	0.00176072
2.32550400	0.00203983
2.32601600	0.00454258
2.32652800	0.00910097
2.32704000	0.00974672
2.32755200	0.00452047
2.32806400	0.00252222
2.32857600	0.00440347
2.32908800	0.00459339
2.32960000	0.00240551
2.33011200	0.00147406
2.33062400	0.00309986
2.33113600	0.00352633
2.33164800	0.00598022
2.33216000	0.00513886
2.33267200	0.00235233
2.33318400	0.00526337
2.33369600	0.00465076
2.33420800	0.00280385
2.33472000	0.00159469
2.33523200	0.00342193
2.33574400	0.00402423
2.33625600	0.00123585
2.33676800	0.00345099
2.33728000	0.00223301
2.33779200	0.00422067
2.33830400	0.00757970
2.33881600	0.00582611
2.33932800	0.00336462
2.33984000	0.00436800
2.34035200	0.00511424
2.34086400	0.00552318
2.34137600	0.00564074
2.34188800	0.00384843
2.34240000	0.00251394
2.34291200	0.00282321
2.34342400	0.00142613
2.34393600	0.00362825
2.34444800	0.00572745
2.34496000	0.00500266
2.34547200	0.00414232
2.34598400	0.00308506
2.34649600	0.00185383
2.34700800	0.00195232
2.34752000	0.00358497
2.34803200	0.00237241
2.34854400	0.00122614
2.34905600	0.00277673
2.34956800	0.00283502
2.35008000	0.00474058
2.35059200	0.00478863
2.35110400	0.00294182
2.35161600	0.00343581
2.35212800	0.00521743
2.35264000	0.00278548
2.35315200	0.00361345
2.35366400	0.00366424
2.35417600	0.00256009
2.35468800	0.00395681
2.35520000	0.00602026
2.35571200	0.00230746
2.35622400	0.00272011
2.35673600	0.00277915
2.35724800	0.00293100
2.35776000	0.00400954
2.35827200	0.00443312
2.35878400	0.00330037
2.35929600	0.00207553
2.35980800	0.00281950
2.36032000	0.00100539
2.36083200	0.00463857
2.36134400	0.00596533
2.36185600	0.00193490
2.36236800	0.00299060
2.36288000	0.00432341
2.36339200	0.00231994
2.36390400	0.00233181
2.36441600	0.00375741
2.36492800	0.00109601
2.36544000	0.00044709
2.36595200	0.00166977
2.36646400	0.00026183
2.36697600	0.00108101
2.36748800	0.00278742
2.36800000	0.00385717
2.36851200	0.00143064
2.36902400	0.00590905
2.36953600	0.00820150
2.37004800	0.00741288
2.37056000	0.00493046
2.37107200	0.00287803
2.37158400	0.00183425
2.37209600	0.00469896
2.37260800	0.00397668
2.37312000	0.00338198
2.37363200	0.00342188
2.37414400	0.00194873
2.37465600	0.00343533
2.37516800	0.00615148
2.37568000	0.00485742
2.37619200	0.00288679
2.37670400	0.00388182
2.37721600	0.00408646
2.37772800	0.00515519
2.37824000	0.00539564
2.37875200	0.00314960
2.37926400	0.00068120
2.37977600	0.00087398
2.38028800	0.00095860
2.38080000	0.00327066
2.38131200	0.00467354
2.38182400	0.00232129
2.38233600	0.00357012
2.38284800	0.00784065
2.38336000	0.00760885
2.38387200	0.00603531
2.38438400	0.00603684
2.38489600	0.00709197
2.38540800	0.00654727
2.38592000	0.00270808
2.38643200	0.00151085
2.38694400	0.00456376
2.38745600	0.00477956
2.38796800	0.00223380
2.38848000	0.00310184
2.38899200	0.00468732
2.38950400	0.00572619
2.39001600	0.00584627
2.39052800	0.00539146
2.39104000	0.00989545
2.39155200	0.00933782
2.39206400	0.00493278
2.39257600	0.00078226
2.39308800	0.00123691
2.39360000	0.00250334
2.39411200	0.00401062
2.39462400	0.00355693
2.39513600	0.00368999
2.39564800	0.00356834
2.39616000	0.00410673
2.39667200	0.00423760
2.39718400	0.00272515
2.39769600	0.00275790
2.39820800	0.00277303
2.39872000	0.00293962
2.39923200	0.00192783
2.39974400	0.00318930
2.40025600	0.00455427
2.40076800	0.00520826
2.40128000	0.00468391
2.40179200	0.00099177
2.40230400	0.00477068
2.40281600	0.00474487
2.40332800	0.00304911
2.40384000	0.00269518
2.40435200	0.00400089
2.40486400	0.00370353
2.40537600	0.00510593
2.40588800	0.00528345
2.40640000	0.00575991
2.40691200	0.00714919
2.40742400	0.00819201
2.40793600	0.00614270
2.40844800	0.00183041
2.40896000	0.00177610
2.40947200	0.00261706
2.40998400	0.00461231
2.41049600	0.00476614
2.41100800	0.00319920
2.41152000	0.00129744
2.41203200	0.00243001
2.41254400	0.00397451
2.41305600	0.00389689
2.41356800	0.00540001
2.41408000	0.00728751
2.41459200	0.00612307
2.41510400	0.00243212
2.41561600	0.00248556
2.41612800	0.00274865
2.41664000	0.00286160
2.41715200	0.00415583
2.41766400	0.00354560
2.41817600	0.00273250
2.41868800	0.00135953
2.41920000	0.00083882
2.41971200	0.00283893
2.42022400	0.00249765
2.42073600	0.00193309
2.42124800	0.00685935
2.42176000	0.00769687
2.42227200	0.00417737
2.42278400	0.00238264
2.42329600	0.00253317
2.42380800	0.00419008
2.42432000	0.00528478
2.42483200	0.00418185
2.42534400	0.00299825
2.42585600	0.00325040
2.42636800	0.00429599
2.42688000	0.00699722
2.42739200	0.00524890
2.42790400	0.00238639
2.42841600	0.00194312
2.42892800	0.00407446
2.42944000	0.00401544
2.42995200	0.00378616
2.43046400	0.00211151
2.43097600	0.00394463
2.43148800	0.00554180
2.43200000	0.00557541
2.43251200	0.00534688
2.43302400	0.00212912
2.43353600	0.00250789
2.43404800	0.00401794
2.43456000	0.00225929
2.43507200	0.00275274
2.43558400	0.00294903
2.43609600	0.00044239
2.43660800	0.00378468
2.43712000	0.00293888
2.43763200	0.00176221
2.43814400	0.00365205
2.43865600	0.00619284
2.43916800	0.00533575
2.43968000	0.00246381
2.44019200	0.00449918
2.44070400	0.00245346
2.44121600	0.00304888
2.44172800	0.00408345
2.44224000	0.00208128
2.44275200	0.00156648
